site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,barrow_raw_file,barrow_plot_id,barrow_date_token,barrow_date_precision,barrow_n_cases,barrow_thaw_depth_min_cm,barrow_thaw_depth_max_cm,barrow_thaw_depth_mean_cm,barrow_thaw_depth_median_cm
U1_P46,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,28.167,28.167,,tp,93pl46.dat,P46,930816,day,36,16.0,40.0,28.167,27.5
U1_P48,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,31.361,31.361,,tp,93pl48.dat,P48,930816,day,36,18.0,45.0,31.361,30.0
U1_P5,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,27.778,27.778,,tp,93pl5.dat,P5,930816,day,36,16.0,43.0,27.778,26.0
U1_P50,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,29.444,29.444,,tp,93pl50.dat,P50,930816,day,36,14.0,45.0,29.444,30.0
U1_P51,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,38.944,38.944,,tp,93pl51.dat,P51,930816,day,36,29.0,48.0,38.944,40.0
U1_P52,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,38.944,38.944,,tp,93pl52.dat,P52,930816,day,36,30.0,49.0,38.944,39.0
U1_P53,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,43.361,43.361,,tp,93pl53.dat,P53,930816,day,36,22.0,64.0,43.361,42.0
U1_P54,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,27.556,27.556,,tp,93pl54.dat,P54,930816,day,36,21.0,31.0,27.556,28.0
U1_P55,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,27.0,27.0,,tp,93pl55.dat,P55,930816,day,36,24.0,31.0,27.0,27.0
U1_P56,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,24.556,24.556,,tp,93pl56.dat,P56,930816,day,36,21.0,27.0,24.556,25.0
U1_P57,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,21.75,21.75,,tp,93pl57.dat,P57,930816,day,36,16.0,31.0,21.75,20.5
U1_P58,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,21.944,21.944,,tp,93pl58.dat,P58,930816,day,36,19.0,27.0,21.944,21.0
U1_P59,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,27.167,27.167,,tp,93pl59.dat,P59,930816,day,36,23.0,34.0,27.167,26.5
U1_P6,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,25.5,25.5,,tp,93pl6.dat,P6,930816,day,36,13.0,43.0,25.5,25.0
U1_P60,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,21.25,21.25,,tp,93pl60.dat,P60,930816,day,36,11.0,27.0,21.25,21.0
U1_P61,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,20.417,20.417,,tp,93pl61.dat,P61,930816,day,36,15.0,27.0,20.417,20.5
U1_P62,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,25.056,25.056,,tp,93pl62.dat,P62,930816,day,36,21.0,30.0,25.056,25.0
U1_P7,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,29.667,29.667,,tp,93pl7.dat,P7,930816,day,36,20.0,40.0,29.667,30.0
U1_P8,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,27.028,27.028,,tp,93pl8.dat,P8,930816,day,36,20.0,40.0,27.028,26.5
U1_P9,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,28.861,28.861,,tp,93pl9.dat,P9,930816,day,36,21.0,41.0,28.861,28.5
