Year,date,site,probe,depth,Hit Type,crew,notes,latitude,longitude
2012,2012-08-30,GSI1,-9999,65,Ice,not recorded,,64.800039999274,-148.41375
2012,2012-08-30,GSI1,-9999,76,Ice,not recorded,,64.800039999274,-148.41375
2012,2012-08-30,GSI2,1,53,Ice,JH,,64.802549999274,-148.42039
2012,2012-08-30,GSI2,2,52,Ice,JH,,64.802549999274,-148.42039
2012,2012-08-30,GSI2,3,45,Ice,JH,,64.802549999274,-148.42039
2012,2012-08-30,GSI2,4,46,Ice,JH,,64.802549999274,-148.42039
2012,2012-08-30,GSI2,5,53,Ice,JH,,64.802549999274,-148.42039
2012,2012-08-30,GSI2,6,50,Ice,JH,,64.802549999274,-148.42039
2012,2012-08-30,GSI2,7,59,Ice,JH,,64.802549999274,-148.42039
2012,2012-08-30,GSI2,8,68,Ice,JH,,64.802549999274,-148.42039
2012,2012-08-30,GSI2,9,67,Ice,JH,,64.802549999274,-148.42039
2012,2012-08-30,GSI2,10,56,Ice,JH,,64.802549999274,-148.42039
2012,2012-08-30,GSI3,1,-9999,None,JH,,64.8095099992742,-148.49298
2012,2012-08-30,GSI3,2,-9999,None,JH,,64.8095099992742,-148.49298
2012,2012-08-30,GSI3,3,180,Ice,JH,,64.8095099992742,-148.49298
2012,2012-08-30,GSI3,4,165,Ice,JH,,64.8095099992742,-148.49298
2012,2012-08-30,GSI3,5,180,Ice,JH,,64.8095099992742,-148.49298
2012,2012-08-30,GSI3,6,170,Ice,JH,,64.8095099992742,-148.49298
2012,2012-08-30,GSI3,7,-9999,None,JH,,64.8095099992742,-148.49298
2012,2012-08-30,GSI3,8,195,Ice,JH,,64.8095099992742,-148.49298
2012,2012-08-30,GSI3,9,170,Ice,JH,,64.8095099992742,-148.49298
2012,2012-08-30,GSI3,10,-9999,None,JH,,64.8095099992742,-148.49298
2012,2012-08-30,LGI1,1,60,Ice,BC,,65.4293599992874,-148.86419
2012,2012-08-30,LGI1,2,69,Ice,BC,,65.4293599992874,-148.86419
2012,2012-08-30,LGI1,3,69,Ice,BC,,65.4293599992874,-148.86419
2012,2012-08-30,LGI1,4,60,Ice,BC,,65.4293599992874,-148.86419
2012,2012-08-30,LGI1,5,63,Ice,BC,,65.4293599992874,-148.86419
2012,2012-08-30,LGI1,6,49,Ice,BC,,65.4293599992874,-148.86419
2012,2012-08-30,LGI1,7,53,Ice,BC,,65.4293599992874,-148.86419
2012,2012-08-30,LGI1,8,46,Ice,BC,,65.4293599992874,-148.86419
2012,2012-08-30,LGI1,9,53,Ice,BC,,65.4293599992874,-148.86419
2012,2012-08-30,LGI1,10,52,Ice,BC,,65.4293599992874,-148.86419
2012,2012-08-30,LGI2,1,-9999,Rock,BC,,65.4464899992878,-148.7609
2012,2012-08-30,LGI2,2,-9999,Rock,BC,,65.4464899992878,-148.7609
2012,2012-08-30,LGI2,3,-9999,Rock,BC,,65.4464899992878,-148.7609
2012,2012-08-30,LGI2,4,-9999,Rock,BC,,65.4464899992878,-148.7609
2012,2012-08-30,LGI2,5,-9999,Rock,BC,,65.4464899992878,-148.7609
2012,2012-08-30,LGI2,6,-9999,Rock,BC,,65.4464899992878,-148.7609
2012,2012-08-30,LGI2,7,-9999,Rock,BC,,65.4464899992878,-148.7609
2012,2012-08-30,LGI2,8,-9999,Rock,BC,,65.4464899992878,-148.7609
2012,2012-08-30,LGI2,9,-9999,Rock,BC,,65.4464899992878,-148.7609
2012,2012-08-30,LGI2,10,-9999,Rock,BC,,65.4464899992878,-148.7609
2011,2011-08-17,BDI1,1,-9999,None,BC,,65.0634536492796,-150.40311943
2011,2011-08-17,BDI1,2,-9999,None,BC,,65.0634536492796,-150.40311943
2011,2011-08-17,BDI1,3,-9999,None,BC,,65.0634536492796,-150.40311943
2011,2011-08-17,BDI1,4,-9999,None,BC,,65.0634536492796,-150.40311943
2011,2011-08-17,BDI1,5,-9999,None,BC,,65.0634536492796,-150.40311943
2011,2011-08-17,BDI1,6,-9999,None,BC,,65.0634536492796,-150.40311943
2011,2011-08-17,BDI1,7,-9999,None,BC,,65.0634536492796,-150.40311943
2011,2011-08-17,BDI1,8,-9999,None,BC,,65.0634536492796,-150.40311943
2011,2011-08-17,BDI1,9,-9999,None,BC,,65.0634536492796,-150.40311943
2011,2011-08-17,BDI1,10,-9999,None,BC,,65.0634536492796,-150.40311943
2011,2011-10-04,BDI2,1,153,Rock,BC,,65.0704115492797,-150.36887669
2011,2011-10-04,BDI2,2,170,Rock,BC,,65.0704115492797,-150.36887669
2011,2011-10-04,BDI2,3,155,Rock,BC,,65.0704115492797,-150.36887669
2011,2011-10-04,BDI2,4,168,Rock,BC,,65.0704115492797,-150.36887669
2011,2011-10-04,BDI2,5,230,Rock,BC,,65.0704115492797,-150.36887669
2011,2011-10-04,BDI2,6,-9999,None,BC,,65.0704115492797,-150.36887669
2011,2011-10-04,BDI2,7,-9999,None,BC,,65.0704115492797,-150.36887669
2011,2011-10-04,BDI2,8,-9999,None,BC,,65.0704115492797,-150.36887669
2011,2011-10-04,BDI2,9,-9999,None,BC,,65.0704115492797,-150.36887669
2011,2011-10-04,BDI2,10,-9999,None,BC,,65.0704115492797,-150.36887669
2011,2011-08-17,BDI3,1,58,Rock,BC,,65.0735479492798,-150.3490926
2011,2011-08-17,BDI3,2,58,Rock,BC,,65.0735479492798,-150.3490926
2011,2011-08-17,BDI3,3,58,Rock,BC,,65.0735479492798,-150.3490926
2011,2011-08-17,BDI3,4,47,Rock,BC,,65.0735479492798,-150.3490926
2011,2011-08-17,BDI3,5,23,Rock,BC,,65.0735479492798,-150.3490926
2011,2011-08-17,BDI3,6,20,Rock,BC,,65.0735479492798,-150.3490926
2011,2011-08-17,BDI3,7,27,Rock,BC,,65.0735479492798,-150.3490926
2011,2011-08-17,BDI3,8,27,Rock,BC,,65.0735479492798,-150.3490926
2011,2011-08-17,BDI3,9,37,Rock,BC,,65.0735479492798,-150.3490926
2011,2011-08-17,BDI3,10,10,Rock,BC,,65.0735479492798,-150.3490926
2011,2011-08-16,BDI4,1,-9999,None,BC,,65.0783786092799,-150.32560611
2011,2011-08-16,BDI4,2,-9999,None,BC,,65.0783786092799,-150.32560611
2011,2011-08-16,BDI4,3,-9999,None,BC,,65.0783786092799,-150.32560611
2011,2011-08-16,BDI4,4,-9999,None,BC,,65.0783786092799,-150.32560611
2011,2011-08-16,BDI4,5,-9999,None,BC,,65.0783786092799,-150.32560611
2011,2011-08-16,BDI4,6,-9999,None,BC,,65.0783786092799,-150.32560611
2011,2011-08-16,BDI4,7,-9999,None,BC,,65.0783786092799,-150.32560611
2011,2011-08-16,BDI4,8,-9999,None,BC,,65.0783786092799,-150.32560611
2011,2011-08-16,BDI4,9,-9999,None,BC,,65.0783786092799,-150.32560611
2011,2011-08-16,BDI4,10,-9999,None,BC,,65.0783786092799,-150.32560611
2011,2011-08-16,BDI7,1,-9999,Rock,BC,,65.1618359992816,-150.063616
2011,2011-08-16,BDI7,2,-9999,Rock,BC,,65.1618359992816,-150.063616
2011,2011-08-16,BDI7,3,-9999,Rock,BC,,65.1618359992816,-150.063616
2011,2011-08-16,BDI7,4,-9999,Rock,BC,,65.1618359992816,-150.063616
2011,2011-08-16,BDI7,5,-9999,Rock,BC,,65.1618359992816,-150.063616
2011,2011-08-16,BDI7,6,-9999,Rock,BC,,65.1618359992816,-150.063616
2011,2011-08-16,BDI7,7,-9999,Rock,BC,,65.1618359992816,-150.063616
2011,2011-08-16,BDI7,8,-9999,Rock,BC,,65.1618359992816,-150.063616
2011,2011-08-16,BDI7,9,-9999,Rock,BC,,65.1618359992816,-150.063616
2011,2011-08-16,BDI7,10,-9999,Rock,BC,,65.1618359992816,-150.063616
2011,2011-08-16,BDI8,1,-9999,None,BC,,65.1635519992817,-150.049912
2011,2011-08-16,BDI8,2,-9999,None,BC,,65.1635519992817,-150.049912
2011,2011-08-16,BDI8,3,-9999,None,BC,,65.1635519992817,-150.049912
2011,2011-08-16,BDI8,4,-9999,None,BC,,65.1635519992817,-150.049912
2011,2011-08-16,BDI8,5,-9999,None,BC,,65.1635519992817,-150.049912
2011,2011-08-16,BDI8,6,-9999,None,BC,,65.1635519992817,-150.049912
2011,2011-08-16,BDI8,7,-9999,None,BC,,65.1635519992817,-150.049912
2011,2011-08-16,BDI8,8,-9999,None,BC,,65.1635519992817,-150.049912
2011,2011-08-16,BDI8,9,-9999,None,BC,,65.1635519992817,-150.049912
2011,2011-08-16,BDI8,10,-9999,None,BC,,65.1635519992817,-150.049912
2011,2011-08-30,GRI1,1,43,Ice,BC,,63.7721159992529,-145.079202
2011,2011-08-30,GRI1,2,47,Ice,BC,,63.7721159992529,-145.079202
2011,2011-08-30,GRI1,3,50,Ice,BC,,63.7721159992529,-145.079202
2011,2011-08-30,GRI1,4,34,Ice,BC,,63.7721159992529,-145.079202
2011,2011-08-30,GRI1,5,35,Ice,BC,,63.7721159992529,-145.079202
2011,2011-08-30,GRI1,6,42,Ice,BC,,63.7721159992529,-145.079202
2011,2011-08-30,GRI1,7,38,Ice,BC,,63.7721159992529,-145.079202
2011,2011-08-30,GRI1,8,42,Ice,BC,,63.7721159992529,-145.079202
2011,2011-08-30,GRI1,9,35,Ice,BC,,63.7721159992529,-145.079202
2011,2011-08-30,GRI1,10,39,Ice,BC,,63.7721159992529,-145.079202
2011,2011-08-31,GRI2,1,-9999,Rock,BC,,63.7875879992532,-145.055334
2011,2011-08-31,GRI2,2,-9999,Rock,BC,,63.7875879992532,-145.055334
2011,2011-08-31,GRI2,3,-9999,Rock,BC,,63.7875879992532,-145.055334
2011,2011-08-31,GRI2,4,-9999,Rock,BC,,63.7875879992532,-145.055334
2011,2011-08-31,GRI2,5,-9999,Rock,BC,,63.7875879992532,-145.055334
2011,2011-08-31,GRI2,6,-9999,Rock,BC,,63.7875879992532,-145.055334
2011,2011-08-31,GRI2,7,-9999,Rock,BC,,63.7875879992532,-145.055334
2011,2011-08-31,GRI2,8,-9999,Rock,BC,,63.7875879992532,-145.055334
2011,2011-08-31,GRI2,9,-9999,Rock,BC,,63.7875879992532,-145.055334
2011,2011-08-31,GRI2,10,-9999,Rock,BC,,63.7875879992532,-145.055334
2011,2011-08-30,GRI4,1,60,Rock,BC,,63.7934169992533,-145.054202
2011,2011-08-30,GRI4,2,61,Rock,BC,,63.7934169992533,-145.054202
2011,2011-08-30,GRI4,3,55,Rock,BC,,63.7934169992533,-145.054202
2011,2011-08-30,GRI4,4,58,Rock,BC,,63.7934169992533,-145.054202
2011,2011-08-30,GRI4,5,57,Rock,BC,,63.7934169992533,-145.054202
2011,2011-08-30,GRI4,6,65,Rock,BC,,63.7934169992533,-145.054202
2011,2011-08-30,GRI4,7,-9999,Rock,BC,,63.7934169992533,-145.054202
2011,2011-08-30,GRI4,8,-9999,Rock,BC,,63.7934169992533,-145.054202
2011,2011-08-30,GRI4,9,-9999,Rock,BC,,63.7934169992533,-145.054202
2011,2011-08-30,GRI4,10,-9999,Rock,BC,,63.7934169992533,-145.054202
2011,2011-08-30,GRI5,1,-9999,Rock,BC,,63.7950189992533,-145.076628
2011,2011-08-30,GRI5,2,-9999,Rock,BC,,63.7950189992533,-145.076628
2011,2011-08-30,GRI5,3,-9999,Rock,BC,,63.7950189992533,-145.076628
2011,2011-08-30,GRI5,4,-9999,Rock,BC,,63.7950189992533,-145.076628
2011,2011-08-30,GRI5,5,-9999,Rock,BC,,63.7950189992533,-145.076628
2011,2011-08-30,GRI5,6,-9999,Rock,BC,,63.7950189992533,-145.076628
2011,2011-08-30,GRI5,7,-9999,Rock,BC,,63.7950189992533,-145.076628
2011,2011-08-30,GRI5,8,-9999,Rock,BC,,63.7950189992533,-145.076628
2011,2011-08-30,GRI5,9,-9999,Rock,BC,,63.7950189992533,-145.076628
2011,2011-08-30,GRI5,10,-9999,Rock,BC,,63.7950189992533,-145.076628
2011,2011-08-30,GRI6,1,-9999,Rock,BC,,63.8004009992535,-145.055548
2011,2011-08-30,GRI6,2,-9999,Rock,BC,,63.8004009992535,-145.055548
2011,2011-08-30,GRI6,3,-9999,Rock,BC,,63.8004009992535,-145.055548
2011,2011-08-30,GRI6,4,-9999,Rock,BC,,63.8004009992535,-145.055548
2011,2011-08-30,GRI6,5,-9999,Rock,BC,,63.8004009992535,-145.055548
2011,2011-08-30,GRI6,6,-9999,Rock,BC,,63.8004009992535,-145.055548
2011,2011-08-30,GRI6,7,-9999,Rock,BC,,63.8004009992535,-145.055548
2011,2011-08-30,GRI6,8,-9999,Rock,BC,,63.8004009992535,-145.055548
2011,2011-08-30,GRI6,9,-9999,Rock,BC,,63.8004009992535,-145.055548
2011,2011-08-30,GRI6,10,-9999,Rock,BC,,63.8004009992535,-145.055548
2011,2011-08-30,GRI7,1,-9999,None,BC,,63.8017909992535,-145.061443
2011,2011-08-30,GRI7,2,-9999,None,BC,,63.8017909992535,-145.061443
2011,2011-08-30,GRI7,3,-9999,None,BC,,63.8017909992535,-145.061443
2011,2011-08-30,GRI7,4,-9999,None,BC,,63.8017909992535,-145.061443
2011,2011-08-30,GRI7,5,-9999,None,BC,,63.8017909992535,-145.061443
2011,2011-08-30,GRI7,6,-9999,None,BC,,63.8017909992535,-145.061443
2011,2011-08-30,GRI7,7,-9999,None,BC,,63.8017909992535,-145.061443
2011,2011-08-30,GRI7,8,-9999,None,BC,,63.8017909992535,-145.061443
2011,2011-08-30,GRI7,9,-9999,None,BC,,63.8017909992535,-145.061443
2011,2011-08-30,GRI7,10,-9999,None,BC,,63.8017909992535,-145.061443
2011,2011-08-31,GRM2,1,-9999,Rock,BC,,63.7876409992532,-145.063916
2011,2011-08-31,GRM2,2,-9999,Rock,BC,,63.7876409992532,-145.063916
2011,2011-08-31,GRM2,3,-9999,Rock,BC,,63.7876409992532,-145.063916
2011,2011-08-31,GRM2,4,-9999,Rock,BC,,63.7876409992532,-145.063916
2011,2011-08-31,GRM2,5,-9999,Rock,BC,,63.7876409992532,-145.063916
2011,2011-08-31,GRM2,6,-9999,Rock,BC,,63.7876409992532,-145.063916
2011,2011-08-31,GRM2,7,-9999,Rock,BC,,63.7876409992532,-145.063916
2011,2011-08-31,GRM2,8,-9999,Rock,BC,,63.7876409992532,-145.063916
2011,2011-08-31,GRM2,9,-9999,Rock,BC,,63.7876409992532,-145.063916
2011,2011-08-31,GRM2,10,-9999,Rock,BC,,63.7876409992532,-145.063916
2011,2011-08-11,MDI2,1,-9999,Rock,"BC, CN",,64.8792492992757,-148.38900785
2011,2011-08-11,MDI2,2,-9999,Rock,"BC, CN",,64.8792492992757,-148.38900785
2011,2011-08-11,MDI2,3,-9999,Rock,"BC, CN",,64.8792492992757,-148.38900785
2011,2011-08-11,MDI2,4,-9999,Rock,"BC, CN",,64.8792492992757,-148.38900785
2011,2011-08-11,MDI2,5,-9999,Rock,"BC, CN",,64.8792492992757,-148.38900785
2011,2011-08-11,MDI2,6,-9999,Rock,"BC, CN",,64.8792492992757,-148.38900785
2011,2011-08-11,MDI2,7,-9999,Rock,"BC, CN",,64.8792492992757,-148.38900785
2011,2011-08-11,MDI2,8,-9999,Rock,"BC, CN",,64.8792492992757,-148.38900785
2011,2011-08-11,MDI2,9,-9999,Rock,"BC, CN",,64.8792492992757,-148.38900785
2011,2011-08-11,MDI2,10,-9999,Rock,"BC, CN",,64.8792492992757,-148.38900785
2011,2011-08-09,MDI4,1,-9999,None,"BC, CN",,64.8827179992757,-148.355499
2011,2011-08-09,MDI4,2,-9999,None,"BC, CN",,64.8827179992757,-148.355499
2011,2011-08-09,MDI4,3,-9999,None,"BC, CN",,64.8827179992757,-148.355499
2011,2011-08-09,MDI4,4,-9999,None,"BC, CN",,64.8827179992757,-148.355499
2011,2011-08-09,MDI4,5,-9999,None,"BC, CN",,64.8827179992757,-148.355499
2011,2011-08-09,MDI4,6,-9999,None,"BC, CN",,64.8827179992757,-148.355499
2011,2011-08-09,MDI4,7,-9999,None,"BC, CN",,64.8827179992757,-148.355499
2011,2011-08-09,MDI4,8,-9999,None,"BC, CN",,64.8827179992757,-148.355499
2011,2011-08-09,MDI4,9,-9999,None,"BC, CN",,64.8827179992757,-148.355499
2011,2011-08-09,MDI4,10,-9999,None,"BC, CN",,64.8827179992757,-148.355499
2011,2011-09-22,MDI5,1,40,Ice,"BC, CN",,64.8829472792758,-148.3981869
2011,2011-09-22,MDI5,2,40,Ice,"BC, CN",,64.8829472792758,-148.3981869
2011,2011-09-22,MDI5,3,45,Ice,"BC, CN",,64.8829472792758,-148.3981869
2011,2011-09-22,MDI5,4,40,Ice,"BC, CN",,64.8829472792758,-148.3981869
2011,2011-09-22,MDI5,5,45,Ice,"BC, CN",,64.8829472792758,-148.3981869
2011,2011-09-22,MDI5,6,68,Ice,"BC, CN",,64.8829472792758,-148.3981869
2011,2011-09-22,MDI5,7,55,Ice,"BC, CN",,64.8829472792758,-148.3981869
2011,2011-09-22,MDI5,8,43,Ice,"BC, CN",,64.8829472792758,-148.3981869
2011,2011-09-22,MDI5,9,48,Ice,"BC, CN",,64.8829472792758,-148.3981869
2011,2011-09-22,MDI5,10,49,Ice,"BC, CN",,64.8829472792758,-148.3981869
2011,2011-09-23,MDM1,1,45,Ice,"CL, LRC, BC",,64.8715705492755,-148.37117011
2011,2011-09-23,MDM1,2,37,Ice,"CL, LRC, BC",,64.8715705492755,-148.37117011
2011,2011-09-23,MDM1,3,50,Ice,"CL, LRC, BC",,64.8715705492755,-148.37117011
2011,2011-09-23,MDM1,4,48,Ice,"CL, LRC, BC",,64.8715705492755,-148.37117011
2011,2011-09-23,MDM1,5,54,Ice,"CL, LRC, BC",,64.8715705492755,-148.37117011
2011,2011-09-23,MDM1,6,63,Ice,"CL, LRC, BC",,64.8715705492755,-148.37117011
2011,2011-09-23,MDM1,7,55,Ice,"CL, LRC, BC",,64.8715705492755,-148.37117011
2011,2011-09-23,MDM1,8,52,Ice,"CL, LRC, BC",,64.8715705492755,-148.37117011
2011,2011-09-23,MDM1,9,42,Ice,"CL, LRC, BC",,64.8715705492755,-148.37117011
2011,2011-09-23,MDM1,10,48,Ice,"CL, LRC, BC",,64.8715705492755,-148.37117011
2011,2011-09-06,WDI1,1,108,Ice,BC,,65.1166019992807,-148.080849
2011,2011-09-06,WDI1,2,93,Ice,BC,,65.1166019992807,-148.080849
2011,2011-09-06,WDI1,3,102,Ice,BC,,65.1166019992807,-148.080849
2011,2011-09-06,WDI1,4,104,Ice,BC,,65.1166019992807,-148.080849
2011,2011-09-06,WDI1,5,103,Ice,BC,,65.1166019992807,-148.080849
2011,2011-09-06,WDI1,6,90,Ice,BC,,65.1166019992807,-148.080849
2011,2011-09-06,WDI1,7,78,Ice,BC,,65.1166019992807,-148.080849
2011,2011-09-06,WDI1,8,88,Ice,BC,,65.1166019992807,-148.080849
2011,2011-09-06,WDI1,9,90,Ice,BC,,65.1166019992807,-148.080849
2011,2011-09-06,WDI1,10,92,Ice,BC,,65.1166019992807,-148.080849
2011,2011-09-08,WDI2,1,-9999,Rock,JH,,65.1246429992809,-148.07587
2011,2011-09-08,WDI2,2,-9999,Rock,JH,,65.1246429992809,-148.07587
2011,2011-09-08,WDI2,3,-9999,Rock,JH,,65.1246429992809,-148.07587
2011,2011-09-08,WDI2,4,-9999,Rock,JH,,65.1246429992809,-148.07587
2011,2011-09-08,WDI2,5,-9999,Rock,JH,,65.1246429992809,-148.07587
2011,2011-09-08,WDI2,6,-9999,Rock,JH,,65.1246429992809,-148.07587
2011,2011-09-08,WDI2,7,-9999,Rock,JH,,65.1246429992809,-148.07587
2011,2011-09-08,WDI2,8,-9999,Rock,JH,,65.1246429992809,-148.07587
2011,2011-09-08,WDI2,9,-9999,Rock,JH,,65.1246429992809,-148.07587
2011,2011-09-08,WDI2,10,-9999,Rock,JH,,65.1246429992809,-148.07587
2011,2011-09-08,WDI3,1,-9999,Rock,JH,,65.1254529992809,-148.076713
2011,2011-09-08,WDI3,2,-9999,Rock,JH,,65.1254529992809,-148.076713
2011,2011-09-08,WDI3,3,-9999,Rock,JH,,65.1254529992809,-148.076713
2011,2011-09-08,WDI3,4,-9999,Rock,JH,,65.1254529992809,-148.076713
2011,2011-09-08,WDI3,5,-9999,Rock,JH,,65.1254529992809,-148.076713
2011,2011-09-08,WDI3,6,-9999,Rock,JH,,65.1254529992809,-148.076713
2011,2011-09-08,WDI3,7,-9999,Rock,JH,,65.1254529992809,-148.076713
2011,2011-09-08,WDI3,8,-9999,Rock,JH,,65.1254529992809,-148.076713
2011,2011-09-08,WDI3,9,-9999,Rock,JH,,65.1254529992809,-148.076713
2011,2011-09-08,WDI3,10,-9999,Rock,JH,,65.1254529992809,-148.076713
2011,2011-09-14,WDI5,1,-9999,Rock,BC,,65.1452849992813,-148.018896
2011,2011-09-14,WDI5,2,-9999,Rock,BC,,65.1452849992813,-148.018896
2011,2011-09-14,WDI5,3,-9999,Rock,BC,,65.1452849992813,-148.018896
2011,2011-09-14,WDI5,4,-9999,Rock,BC,,65.1452849992813,-148.018896
2011,2011-09-14,WDI5,5,-9999,Rock,BC,,65.1452849992813,-148.018896
2011,2011-09-14,WDI5,6,-9999,Rock,BC,,65.1452849992813,-148.018896
2011,2011-09-14,WDI5,7,-9999,Rock,BC,,65.1452849992813,-148.018896
2011,2011-09-14,WDI5,8,-9999,Rock,BC,,65.1452849992813,-148.018896
2011,2011-09-14,WDI5,9,-9999,Rock,BC,,65.1452849992813,-148.018896
2011,2011-09-14,WDI5,10,-9999,Rock,BC,,65.1452849992813,-148.018896
2011,2011-09-20,WDI6,1,-9999,Rock,BC,,65.1486789992814,-148.026427
2011,2011-09-20,WDI6,2,-9999,Rock,BC,,65.1486789992814,-148.026427
2011,2011-09-20,WDI6,3,-9999,Rock,BC,,65.1486789992814,-148.026427
2011,2011-09-20,WDI6,4,-9999,Rock,BC,,65.1486789992814,-148.026427
2011,2011-09-20,WDI6,5,-9999,Rock,BC,,65.1486789992814,-148.026427
2011,2011-09-20,WDI6,6,-9999,Rock,BC,,65.1486789992814,-148.026427
2011,2011-09-20,WDI6,7,-9999,Rock,BC,,65.1486789992814,-148.026427
2011,2011-09-20,WDI6,8,-9999,Rock,BC,,65.1486789992814,-148.026427
2011,2011-09-20,WDI6,9,-9999,Rock,BC,,65.1486789992814,-148.026427
2011,2011-09-20,WDI6,10,-9999,Rock,BC,,65.1486789992814,-148.026427
2002,2002-09-28,YRM1,1,52,Ice,TKN,,65.5660499992904,-148.92284
2002,2002-09-28,YRM1,2,52,Ice,TKN,,65.5660499992904,-148.92284
2002,2002-09-28,YRM1,3,67,Ice,TKN,,65.5660499992904,-148.92284
2002,2002-09-28,YRM1,4,53,Ice,TKN,,65.5660499992904,-148.92284
2002,2002-09-28,YRM1,5,37,Rock,TKN,,65.5660499992904,-148.92284
2002,2002-09-28,YRM1,6,50,Ice,TKN,,65.5660499992904,-148.92284
2002,2002-09-28,YRM1,7,46,Rock,TKN,,65.5660499992904,-148.92284
2002,2002-09-28,YRM1,8,41,Rock,TKN,,65.5660499992904,-148.92284
2002,2002-09-28,YRM1,9,43,Rock,TKN,,65.5660499992904,-148.92284
2002,2002-09-28,YRM1,10,39,Rock,TKN,,65.5660499992904,-148.92284
2001,2001-09-28,DDM2,1,35,Rock,TKN,,63.8917799992553,-145.74101
2001,2001-09-28,DDM2,2,45,Rock,TKN,,63.8917799992553,-145.74101
2001,2001-09-28,DDM2,3,50,Rock,TKN,,63.8917799992553,-145.74101
2001,2001-09-28,DDM2,4,43,Rock,TKN,,63.8917799992553,-145.74101
2001,2001-09-28,DDM2,5,47,Rock,TKN,,63.8917799992553,-145.74101
2001,2001-09-28,DDM2,6,62,Rock,TKN,,63.8917799992553,-145.74101
2001,2001-09-28,DDM2,7,37,Rock,TKN,,63.8917799992553,-145.74101
2001,2001-09-28,DDM2,8,40,Rock,TKN,,63.8917799992553,-145.74101
2001,2001-09-28,DDM2,9,59,Rock,TKN,,63.8917799992553,-145.74101
2001,2001-09-28,DDM2,10,47,Rock,TKN,,63.8917799992553,-145.74101
2001,2001-09-13,GSM2,1,58,Ice,TKN,,64.8033399992741,-148.31574
2001,2001-09-13,GSM2,2,45,Ice,TKN,,64.8033399992741,-148.31574
2001,2001-09-13,GSM2,3,55,Ice,TKN,,64.8033399992741,-148.31574
2001,2001-09-13,GSM2,4,32,Ice,TKN,,64.8033399992741,-148.31574
2001,2001-09-13,GSM2,5,51,Ice,TKN,,64.8033399992741,-148.31574
2001,2001-09-13,GSM2,6,34,Ice,TKN,,64.8033399992741,-148.31574
2001,2001-09-13,GSM2,7,36,Ice,TKN,,64.8033399992741,-148.31574
2001,2001-09-13,GSM2,8,38,Ice,TKN,,64.8033399992741,-148.31574
2001,2001-09-13,GSM2,9,52,Ice,TKN,,64.8033399992741,-148.31574
2001,2001-09-13,GSM2,10,48,Ice,TKN,,64.8033399992741,-148.31574
2001,2001-10-04,TRM4,1,43,Ice,TKN,,65.409959999287,-148.23179
2001,2001-10-04,TRM4,2,58,Ice,TKN,,65.409959999287,-148.23179
2001,2001-10-04,TRM4,3,49,Ice,TKN,,65.409959999287,-148.23179
2001,2001-10-04,TRM4,4,54,Ice,TKN,,65.409959999287,-148.23179
2001,2001-10-04,TRM4,5,52,Ice,TKN,,65.409959999287,-148.23179
2001,2001-10-04,TRM4,6,62,Ice,TKN,,65.409959999287,-148.23179
2001,2001-10-04,TRM4,7,58,Ice,TKN,,65.409959999287,-148.23179
2001,2001-10-04,TRM4,8,59,Ice,TKN,,65.409959999287,-148.23179
2001,2001-10-04,TRM4,9,61,Ice,TKN,,65.409959999287,-148.23179
2001,2001-10-04,TRM4,10,57,Ice,TKN,,65.409959999287,-148.23179
2001,2001-09-12,WCM3,1,55,Ice,TKN,,65.1546599992815,-147.86305
2001,2001-09-12,WCM3,2,53,Ice,TKN,,65.1546599992815,-147.86305
2001,2001-09-12,WCM3,3,53,Ice,TKN,,65.1546599992815,-147.86305
2001,2001-09-12,WCM3,4,45,Ice,TKN,,65.1546599992815,-147.86305
2001,2001-09-12,WCM3,5,42,Ice,TKN,,65.1546599992815,-147.86305
2001,2001-09-12,WCM3,6,50,Ice,TKN,,65.1546599992815,-147.86305
2001,2001-09-12,WCM3,7,54,Ice,TKN,,65.1546599992815,-147.86305
2001,2001-09-12,WCM3,8,70,Ice,TKN,,65.1546599992815,-147.86305
2001,2001-09-12,WCM3,9,68,Ice,TKN,,65.1546599992815,-147.86305
2001,2001-09-12,WCM3,10,45,Ice,TKN,,65.1546599992815,-147.86305
2000,2000-10-06,GSM3,1,70,Ice,TKN,,64.9161519992765,-147.832248
2000,2000-10-06,GSM3,2,66,Ice,TKN,,64.9161519992765,-147.832248
2000,2000-10-06,GSM3,3,80,Ice,TKN,,64.9161519992765,-147.832248
2000,2000-10-06,GSM3,4,92,Ice,TKN,,64.9161519992765,-147.832248
2000,2000-10-06,GSM3,5,66,Ice,TKN,,64.9161519992765,-147.832248
2000,2000-10-06,GSM3,6,81,Ice,TKN,,64.9161519992765,-147.832248
2000,2000-10-06,GSM3,7,71,Ice,TKN,,64.9161519992765,-147.832248
2000,2000-10-06,GSM3,8,66,Ice,TKN,,64.9161519992765,-147.832248
2000,2000-10-06,GSM3,9,60,Ice,TKN,,64.9161519992765,-147.832248
2000,2000-10-06,GSM3,10,55,Ice,TKN,,64.9161519992765,-147.832248
2000,2000-10-13,GSM5,1,30,Ice,TKN,,64.9985624992782,-147.65685
2000,2000-10-13,GSM5,2,45,Ice,TKN,,64.9985624992782,-147.65685
2000,2000-10-13,GSM5,3,45,Ice,TKN,,64.9985624992782,-147.65685
2000,2000-10-13,GSM5,4,45,Ice,TKN,,64.9985624992782,-147.65685
2000,2000-10-13,GSM5,5,40,Rock,TKN,,64.9985624992782,-147.65685
