site_id,lat,lon,date,pf_observed,pf_depth,thaw_depth,obs_limit,method,source,candidate_type,absence_latitude_threshold_abs_ge,pedon_key,site_key,pedlabsampnum,upedonid,usiteid,country_key,state_key,county_key,mlra_key,ssa_key,frozen_horizons,all_horizons,n_frozen_layers,n_layers,corr_classification_name,corr_taxorder,corr_taxsuborder,corr_taxgrtgroup,corr_taxsubgrp,samp_classification_name,samp_taxorder,samp_taxsuborder,samp_taxgrtgroup,samp_taxsubgrp,SSL_classification_name,SSL_taxorder,SSL_taxsuborder,SSL_taxgrtgroup,SSL_taxsubgrp
S2003AK290001,62.2051697,-159.7848206,2004-01-21,0,,,145.0,pit,NCSS_Lab_Data_Mart,absence,55.0,31291,31172,04N0498,S2003AK290001,S2003AK290001,244,3946,4286.0,11324.0,11223.0,,Oe|Bw|BC|2C,0,4,,,,,,Loamy-skeletal Aquic Dystrocryepts,inceptisols,cryepts,dystrocryepts,aquic dystrocryepts,,,,,
S2003AK290002,62.0999184,-160.0334778,2004-01-21,0,,,200.0,pit,NCSS_Lab_Data_Mart,absence,55.0,31292,31173,04N0499,S2003AK290002,S2003AK290002,244,3946,4286.0,11321.0,11223.0,,Oe|C1|C2|C3|C4,0,5,,,,,,Coarse-loamy Aquic Cryofluvents,entisols,fluvents,cryofluvents,aquic cryofluvents,,,,,
S2003AK290004,62.9108315,-160.0621643,2004-01-21,0,,,190.0,pit,NCSS_Lab_Data_Mart,absence,55.0,31294,31175,04N0501,S2003AK290004,S2003AK290004,244,3946,4286.0,11324.0,11223.0,,Oi|Bw2|Bw2|C2,0,4,Coarse-loamy Typic Dystrocryept,inceptisols,cryepts,dystrocryepts,typic dystrocryepts,Coarse-loamy Typic Dystrocryepts,inceptisols,cryepts,dystrocryepts,typic dystrocryepts,,,,,
S2003AK290006,67.3232193,-155.1479797,2003-08-18,0,,,80.0,pit,NCSS_Lab_Data_Mart,absence,55.0,31409,31290,04N0270,S2003AK290006,S2003AK290006,244,3946,4286.0,7803.0,11144.0,,Oi|Oa|E|Bs|Bw|Bg|BC|2C,0,8,,,,,,"Coarse-loamy over sandy or sandy-skeletal, mixed, active, subgelic Typic Haplocryod",spodosols,cryods,haplocryods,typic haplocryods,,,,,
S2004AK068002,64.2551956,-149.1718597,2004-07-13,0,,,140.0,pit,NCSS_Lab_Data_Mart,absence,55.0,32488,32363,04N0965,S2004AK068002,04SP002,244,3946,4266.0,11321.0,11224.0,,Oe|A/B|Bw1|2Bw2|2Bw3|2Bw4|3C,0,7,"Coarse-loamy, mixed, superactive Aquic Haplocryept",inceptisols,cryepts,haplocryepts,aquic haplocryepts,,,,,,,,,,
S2004AK068004,64.3437805,-149.2049103,2004-07-14,0,,,200.0,pit,NCSS_Lab_Data_Mart,absence,55.0,32490,32365,04N0967,S2004AK068004,04SP004,244,3946,4266.0,11321.0,11224.0,,Oe|AE|Bw1|Bw2|C1|C2|C3|2C4|2C5,0,9,"Coarse-loamy, mixed, superactive Fluvaquentic Haplocryept",inceptisols,cryepts,haplocryepts,fluvaquentic haplocryepts,,,,,,,,,,
S2004AK090002,64.7925797,-148.1788635,2004-07-14,0,,,154.0,pit,NCSS_Lab_Data_Mart,absence,55.0,32492,32367,04N0969,S2004AK090002,04SP006,244,3946,4268.0,11325.0,11224.0,,Oa|A|Bw1|2Bw2|2BC|2C|3Cr,0,7,,,,,,"Coarse-silty, mixed, superactive Typic Eutrocryepts",inceptisols,cryepts,eutrocryepts,typic eutrocryepts,,,,,
S2004AK176001,64.1920242,-145.8668365,2004-08-20,0,,,160.0,pit,NCSS_Lab_Data_Mart,absence,55.0,32439,32318,05N0094,S2004AK176001,S2004AK176001,244,3946,,7803.0,,,Oi|A1|A2|Bw1|Bw2|BC|C1|C2,0,8,,,,,,,,,,,,,,,
S2004AK176003,63.0613518,-141.0258484,2004-08-21,0,,,100.0,pit,NCSS_Lab_Data_Mart,absence,55.0,32441,32320,05N0096,S2004AK176003,S2004AK176003,244,3946,,7803.0,,,Oi|E|Bw|E'|Bw1'|Bw2'|2Cr,0,7,,,,,,,,,,,,,,,
S2004AK176004,63.7579765,-142.2529449,2004-08-22,0,,,110.0,pit,NCSS_Lab_Data_Mart,absence,55.0,32442,32321,05N0097,S2004AK176004,S2004AK176004,244,3946,,7803.0,,,,0,5,,,,,,,,,,,,,,,
S2004AK176005,63.6979599,-142.2523193,2004-08-22,0,,,90.0,pit,NCSS_Lab_Data_Mart,absence,55.0,32443,32322,05N0098,S2004AK176005,S2004AK176005,244,3946,,7803.0,,,Oi|Oe|Bw|Ob|Ab|C,0,6,,,,,,,,,,,,,,,
S2004AK176006,63.4630203,-142.4680634,2004-08-22,0,,,66.0,pit,NCSS_Lab_Data_Mart,absence,55.0,32444,32323,05N0099,S2004AK176006,S2004AK176006,244,3946,,7803.0,,,O|Oi1|Oi|Oe|Oi2|Bw|Oe|Bg|Oa|Cr,0,10,,,,,,,,,,,,,,,
S2004AK185003,68.4813156,-149.4788055,2004-08-15,0,,,77.0,pit,NCSS_Lab_Data_Mart,absence,55.0,31981,31862,05N0086,S2004AK185003,S2004AK185003,244,3946,4277.0,,,,Oe|A|Bw1|Bw2|C,0,5,,,,,,,,,,,"Sandy, carbonatic, pergelic Typic Haplogeloll",mollisols,gelolls,haplogelolls,typic haplogelolls
S2004AK185004,68.4813156,-149.4788055,2004-08-16,0,,,60.0,pit,NCSS_Lab_Data_Mart,absence,55.0,31982,31863,05N0087,S2004AK185004,S2004AK185004,244,3946,4277.0,7808.0,,,Oi/Oe|Bg|2Ab|2C,0,4,,,,,,,,,,,"Sandy-skeletal, mixed, pergelic Typic Haplogeloll",mollisols,gelolls,haplogelolls,typic haplogelolls
S2004AK185005,67.9683914,-149.7687988,2004-08-16,0,,,60.0,pit,NCSS_Lab_Data_Mart,absence,55.0,31983,31864,05N0088,S2004AK185005,S2004AK185005,244,3946,4277.0,,,,Oe|A|Bw|O|C,0,5,,,,,,,,,,,"Loamy-skeletal, mixed, semiactive, calcareous, pergelic Aquic Gelifluvent",entisols,fluvents,gelifluvents,aquic gelifluvents
S2004AK185008,68.0692673,-149.5800323,2004-08-17,0,,,100.0,pit,NCSS_Lab_Data_Mart,absence,55.0,31986,31867,05N0091,S2004AK185008,S2004AK185008,244,3946,4277.0,7807.0,,,Oi|Oe|Bw1|Bw2|Bw3|Bw4|C,0,7,,,,,,,,,,,"Coarse-loamy, mixed, active, pergelic Typic Eutrogelept",inceptisols,gelepts,eutrogelepts,typic eutrogelepts
S2004AK185009,67.3344727,-150.1453094,2004-08-17,0,,,130.0,pit,NCSS_Lab_Data_Mart,absence,55.0,31987,31868,05N0092,S2004AK185009,S2004AK185009,244,3946,4277.0,7809.0,,,Oi|Oe|A|A/C|C1|C2|2C3,0,7,,,,,,,,,,,"Sandy, mixed, pergelic Typic Gelifluvent",entisols,fluvents,gelifluvents,typic gelifluvents
S2004AK185010,67.2730103,-150.1685944,2004-08-18,0,,,186.0,pit,NCSS_Lab_Data_Mart,absence,55.0,31988,31869,05N0093,S2004AK185010,S2004AK185010,244,3946,4277.0,,,,Oi|A|C1|Bwb|BC1|BC2|C2|C3|C4,0,9,,,,,,,,,,,"Sandy, mixed, pergelic Fluvaquentic Gelaquept",inceptisols,aquepts,gelaquepts,fluvaquentic gelaquepts
S2005AK240001,63.9785004,-145.1434784,2005-12-07,0,,,68.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33323,33179,06N0115,S2005AK240001,05TP011-11,244,3946,4282.0,11321.0,11385.0,,Bg|BC1,0,2,,,,,,"Coarse-silty over sandy or sandy-skeletal, mixed, superactive Aquic Eutrocryepts",inceptisols,cryepts,eutrocryepts,aquic eutrocryepts,,,,,
S2005AK240003,63.9978905,-145.3438873,2005-08-17,0,,,33.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33324,33180,06N0117,S2005AK240003,05DW030-06,244,3946,4282.0,11321.0,11385.0,,Bw,0,1,,,,,,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Eutrocryepts",inceptisols,cryepts,eutrocryepts,typic eutrocryepts,,,,,
S2005AK240004,63.9403038,-145.0552521,2005-06-17,0,,,70.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33325,33181,06N0118,S2005AK240004,05XX005-02,244,3946,4282.0,11321.0,11385.0,,Bw,0,1,,,,,,"Coarse-silty over sandy or sandy-skeletal, mixed, superactive Aquic Eutrocryepts",inceptisols,cryepts,eutrocryepts,aquic eutrocryepts,,,,,
S2005AK240005,63.9174995,-145.0819397,2005-06-17,0,,,50.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33326,33182,06N0119,S2005AK240005,05XX005-08,244,3946,4282.0,11321.0,11385.0,,B,0,1,,,,,,"Coarse-silty over sandy or sandy-skeletal, mixed, superactive Aquic Eutrocryepts",inceptisols,cryepts,eutrocryepts,aquic eutrocryepts,,,,,
S2005AK240006,63.8438072,-145.0828857,2005-07-01,0,,,51.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33327,33183,06N0120,S2005AK240006,05XX013-08,244,3946,4282.0,11321.0,11385.0,,Bw,0,1,,,,,,"Coarse-silty over sandy or sandy-skeletal, mixed, superactive Aquic Eutrocryepts",inceptisols,cryepts,eutrocryepts,aquic eutrocryepts,,,,,
S2005AK240007,63.9032516,-145.0135345,2005-07-15,0,,,50.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33328,33177,06N0113,S2005AK240007,05DW021A,244,3946,4282.0,11321.0,11385.0,,Bw,0,1,,,,,,"Coarse-silty, mixed, superactive Aquic Eutrocryepts",inceptisols,cryepts,eutrocryepts,aquic eutrocryepts,,,,,
S2005AK240008,63.9759445,-145.0256653,2004-08-02,0,,,44.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33329,33178,06N0114,S2005AK240008,05XX025-03,244,3946,4282.0,11321.0,11385.0,,BC,0,1,,,,,,"Fine-silty, mixed, superactive Typic Cryaquepts",inceptisols,aquepts,cryaquepts,typic cryaquepts,,,,,
S2006AK002010,61.3897209,-150.0216675,2007-07-23,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33668,33486,07N0168,S2006AK002010,S2006AK002010,244,3946,4275.0,11316.0,,,Oi|E|Bs1|Bs2|BC|2C1|2C2,0,7,,,,,,"Medial over sandy or sandy-skeletal, amorphic over mixed Andic Haplocryods",spodosols,cryods,haplocryods,andic haplocryods,,,,,
S2006AK002011,62.1324997,-150.0436096,2007-07-23,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33669,33487,07N0169,S2006AK002011,S2006AK002011,244,3946,4275.0,11316.0,,,Oi|E/A|Bs/Bhs|Eb/Bsh|Bsb|2BC|2C,0,7,,,,,,"Medial over sandy or sandy-skeletal, mixed Andic Haplocryods",spodosols,cryods,haplocryods,andic haplocryods,,,,,
S2006AK002012,62.6288872,-150.7741699,2007-07-23,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33670,33488,07N0170,S2006AK002012,S2006AK002012,244,3946,4275.0,11316.0,,,Oi|AE|Bhs|2BC1|3BC2|3C,0,6,,,,,,Coarse-loamy over sandy or sandy-skeletal Spodic Dystrocryepts,inceptisols,cryepts,dystrocryepts,spodic dystrocryepts,,,,,
S2006AK002013,66.7447205,-150.6674957,2007-07-23,0,,,93.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33671,33489,07N0171,S2006AK002013,S2006AK002013,244,3946,4286.0,11325.0,,,Oe|Bw|Oa/Abjj|Bjjwb|C,0,5,,,,,,Loamy-skeletal Ruptic-Histic Aquiturbels,gelisols,turbels,aquiturbels,ruptic-histic aquiturbels,,,,,
S2006AK002014,67.253334,-150.1833344,2007-07-23,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33672,33490,07N0172,S2006AK002014,S2006AK002014,244,3946,4286.0,11328.0,,,Oi|Cg1|Cg2|Cg3|C4|C5,0,6,,,,,,Typic Historthels,gelisols,orthels,historthels,typic historthels,,,,,
S2006AK002015,65.4858322,-145.4122162,2007-07-23,0,,,76.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33673,33491,07N0173,S2006AK002015,S2006AK002015,244,3946,4286.0,11325.0,,,Oe|A|Bw,0,3,,,,,,Loamy-skeletal Humic Dystrogelepts,inceptisols,gelepts,dystrogelepts,humic dystrogelepts,,,,,
S2006AK002016,60.726387,-150.4766693,2007-07-23,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33674,33492,07N0174,S2006AK002016,S2006AK002016,244,3946,4271.0,11316.0,,,Oi|E/Bs|Bs|BC|2C1|2C2,0,6,,,,,,Medial over loamy Andic Haplocryods,spodosols,cryods,haplocryods,andic haplocryods,,,,,
S2006AK002017,63.9438896,-145.3997192,2007-07-23,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33675,33493,07N0175,S2006AK002017,S2006AK002017,244,3946,4282.0,11321.0,,,Oe|A|Bw|C1|C2|2C3,0,6,,,,,,Coarse-loamy over sandy or sandy-skeletal Typic Haplocryepts,inceptisols,cryepts,haplocryepts,typic haplocryepts,,,,,
S2006AK002018,65.3672256,-146.5922241,2007-07-23,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33676,33494,07N0176,S2006AK002018,S2006AK002018,244,3946,4286.0,11325.0,,,Oe/C|A/Oa|C1|2C2|2C3,0,5,,,,,,Coarse-loamy over sandy or sandy-skeletal Typic Cryofluvents,entisols,fluvents,cryofluvents,typic cryofluvents,,,,,
S2006AK002019,68.0852814,-162.973053,2007-07-23,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33677,33495,07N0177,S2006AK002019,S2006AK002019,244,3946,4278.0,11337.0,,,Oe|A/Bw|2Bw|3C1|3C2,0,5,,,,,,Coarse-loamy over sandy or sandy-skeletal Typic Eutrogelepts,inceptisols,gelepts,eutrogelepts,typic eutrogelepts,,,,,
S2006AK002020,59.3508339,-151.848053,2007-07-23,0,,,65.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33678,33496,07N0178,S2006AK002020,S2006AK002020,244,3946,4271.0,11312.0,,,Oe|A/E|Bhs|Bhs/Bs,0,4,,,,,,Medial Typic Humicryods,spodosols,cryods,humicryods,typic humicryods,,,,,
S2006AK002021,59.6980553,-150.7116699,2007-07-23,0,,,120.0,pit,NCSS_Lab_Data_Mart,absence,55.0,33679,33497,07N0179,S2006AK002021,S2006AK002021,244,3946,4271.0,11314.0,,,Oi|A|Bw|C1|C2,0,5,,,,,,Sandy-skeletal Typic Haplocryepts,inceptisols,cryepts,haplocryepts,typic haplocryepts,,,,,
S2006AK240001,63.815834,-144.9677734,2006-11-14,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34484,34270,07N0020,S2006AK240001,S2006AK240001,244,3946,4268.0,11321.0,11222.0,,Ap|Bw1|Bw2|2C,0,4,"Coarse-silty over sandy or sandy-skeletal, mixed, superactive Typic Haplocryept",inceptisols,cryepts,haplocryepts,typic haplocryepts,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Haplocryepts",inceptisols,cryepts,haplocryepts,typic haplocryepts,,,,,
S2006AK240002,63.8811111,-145.0274963,2006-11-14,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34485,34271,07N0021,S2006AK240002,S2006AK240002,244,3946,4268.0,11321.0,11222.0,,OA|Ap|Bw|2C1|2C2,0,5,"Coarse-silty over sandy or sandy-skeletal, mixed, superactive Aquic Haplocryept",inceptisols,cryepts,haplocryepts,aquic haplocryepts,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Aquic Haplocryepts",inceptisols,cryepts,haplocryepts,aquic haplocryepts,,,,,
S2006AK240003,64.0119476,-145.3733368,2006-11-14,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34486,34272,07N0022,S2006AK240003,S2006AK240003,244,3946,4268.0,11321.0,11385.0,,Ap|Bw|2C,0,3,"Sandy, mixed, superactive Typic Haplocryept",inceptisols,cryepts,haplocryepts,typic haplocryepts,"Sandy, mixed Typic Haplocryepts",inceptisols,cryepts,haplocryepts,typic haplocryepts,,,,,
S2006AK240004,64.128334,-145.8244476,2006-11-14,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34487,34273,07N0023,S2006AK240004,S2006AK240004,244,3946,4268.0,11321.0,11385.0,,A|BC|C|2C,0,4,"Coarse-silty, mixed, superactive Mollic Cryofluvent",entisols,fluvents,cryofluvents,mollic cryofluvents,"Coarse-loamy, mixed, superactive Mollic Cryofluvents",entisols,fluvents,cryofluvents,mollic cryofluvents,,,,,
S2006AK240005,64.0266647,-145.6111145,2006-11-14,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34488,34274,07N0024,S2006AK240005,S2006AK240005,244,3946,4268.0,11321.0,11224.0,,Oe|A|Bw1|Bw2|2C,0,5,"Coarse-loamy, mixed, superactive Typic Haplocryept",inceptisols,cryepts,haplocryepts,typic haplocryepts,"Coarse-loamy, mixed Typic Haplocryepts",inceptisols,cryepts,haplocryepts,typic haplocryepts,,,,,
S2006AK240006,64.1861115,-145.8000031,2006-11-14,0,,,200.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34489,34275,07N0025,S2006AK240006,S2006AK240006,244,3946,4268.0,11321.0,11224.0,,Oa|Bw1|Bw2|Bw3|2C1|2C2|2C3|2C4,0,8,"Coarse-silty over sandy or sandy-skeletal, mixed, superactive Typic Haplocryept",inceptisols,cryepts,haplocryepts,typic haplocryepts,"Coarse-silty over sandy or sandy-skeletal, mixed Typic Haplocryepts",inceptisols,cryepts,haplocryepts,typic haplocryepts,,,,,
S2007AK001001,61.1913071,-145.6478119,2007-10-23,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34375,34161,08N0083,S2007AK001001,S2007AK001001,244,3946,4261.0,,,,Oi|AC|C1|2C2|2C3|2C4,0,6,,,,,,Loamy-skeletal Typic Cryofluvents,entisols,fluvents,cryofluvents,typic cryofluvents,,,,,
S2007AK001002,68.1297531,-149.4781036,2007-08-21,0,,,56.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34376,34162,08N0084,S2007AK001002,S2007AK001002,244,3946,4277.0,11338.0,,,A|Bw1|Bw2|C,0,4,,,,,,Loamy-skeletal Typic Eutrogelepts,inceptisols,gelepts,eutrogelepts,typic eutrogelepts,,,,,
S2007AK001004,68.6164703,-149.3031158,2007-08-21,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34378,34164,08N0086,S2007AK001004,S2007AK001004,244,3946,4277.0,11339.0,,,Oi|A|Bg/Ajj|C1|C2,0,5,,,,,,Loamy-skeletal Aquic Dystrogelepts,inceptisols,gelepts,dystrogelepts,aquic dystrogelepts,,,,,
S2007AK001005,60.6176682,-149.5286102,2007-09-07,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34379,34165,08N0087,S2007AK001005,S2007AK001005,244,3946,4271.0,11316.0,,,Oi|A|C1/Oab|C2|2C3|2C4,0,6,,,,,,Coarse-loamy over sandy or sandy-skeletal Typic Cryofluvents,entisols,fluvents,cryofluvents,typic cryofluvents,,,,,
S2007AK001006,63.3050766,-147.6499023,2007-10-23,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34380,34166,08N0088,S2007AK001006,S2007AK001006,244,3946,4275.0,11320.0,,,Oe|A1|A2|2C1|2C2|2C3,0,6,,,,,,Coarse-loamy Aquic Humicryepts,inceptisols,cryepts,humicryepts,aquic humicryepts,,,,,
S2007AK001007,65.0771637,-145.8726654,2007-10-29,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34381,34167,08N0089,S2007AK001007,S2007AK001007,244,3946,4268.0,11325.0,,,Oe|Oa/Cjj|Cg/Oajj|Cg|C1|C2,0,6,,,,,,Loamy Typic Histoturbels,gelisols,turbels,histoturbels,typic histoturbels,,,,,
S2008AK002011,59.8608017,-151.3150024,2008-06-04,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,34967,34747,09N0009,S2008AK002011,08MC001,244,3946,4271.0,11316.0,,,Oe|AE|Bhs|Bs|2BC|2C1|2C2,0,7,,,,,,"Medial over loamy, amorphic over mixed, superactive Andic Humicryods",spodosols,cryods,humicryods,andic humicryods,,,,,
S2009AK05000202,61.3333056,-165.2449167,2009-09-23,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,40671,39957,10N0091,S2009AK05000202,09MC00202,244,3946,4264.0,,11384.0,,Cg,0,1,,,,,,"Fine-silty, mixed, superactive, nonacid Histic Cryaquepts",inceptisols,aquepts,cryaquepts,histic cryaquepts,,,,,
S2009AK05000405,61.3616389,-165.1388056,2009-09-28,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,40673,39959,10N0093,S2009AK05000405,09MC00405,244,3946,4284.0,11332.0,11384.0,,C2,0,1,,,,,,"Medial, mixed, superactive Aquic Dystrogelepts",inceptisols,gelepts,dystrogelepts,aquic dystrogelepts,,,,,
S2009AK05003702,62.8856,-141.5188667,2009-10-02,0,,,24.0,pit,NCSS_Lab_Data_Mart,absence,55.0,40674,39960,10N0094,S2009AK05003702,09MC03702,244,3946,4264.0,,11384.0,,C/Bw,0,1,,,,,,"Sandy, mixed Typic Haplocryods",spodosols,cryods,haplocryods,typic haplocryods,,,,,
S2010AK122001,60.2597222,-149.3458333,2010-08-19,0,,,105.0,pit,NCSS_Lab_Data_Mart,absence,55.0,53576,52775,11N0186,S2010AK122001,S10AK122001,244,3946,4271.0,11312.0,11694.0,,Oi|A|E|Bhs|E'|Bhs'|Bs|BC,0,8,,,,,,"Loamy-skeletal, mixed, superactive Typic Humicryods",spodosols,cryods,humicryods,typic humicryods,,,,,
S2010AK122002,60.1936111,-149.3833333,2010-08-17,0,,,107.0,pit,NCSS_Lab_Data_Mart,absence,55.0,53577,52776,11N0187,S2010AK122002,S10AK122002,244,3946,4271.0,11312.0,11694.0,,C|Oeb|BC|C'2|C'3,0,5,,,,,,Loamy-skeletal Typic Cryofluvent,entisols,fluvents,cryofluvents,typic cryofluvents,,,,,
S2010AK122003,60.1558333,-149.4325,2010-08-19,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,53578,52777,11N0188,S2010AK122003,S10AK122003,244,3946,4271.0,11312.0,11694.0,,A|Bg1|Bg2|Bg3|Bg4|2C,0,6,,,,,,"Coarse-loamy, mixed, superactive Fluvaquentic Cryaquepts",inceptisols,aquepts,cryaquepts,fluvaquentic cryaquepts,,,,,
S2010AK122004,60.1183333,-149.3263889,2010-08-18,0,,,35.0,pit,NCSS_Lab_Data_Mart,absence,55.0,53579,52778,11N0189,S2010AK122004,S10AK122004,244,3946,4271.0,11312.0,11361.0,,A|Bw,0,2,,,,,,"Loamy-skeletal, mixed, superactive Lithic Humicryepts",inceptisols,cryepts,humicryepts,lithic humicryepts,,,,,
S2010AK122005,60.1172222,-149.3338889,2010-08-18,0,,,50.0,pit,NCSS_Lab_Data_Mart,absence,55.0,53580,52779,11N0190,S2010AK122005,S10AK122005,244,3946,4271.0,11312.0,11694.0,,Oe|A|Bg1|Bg2,0,4,,,,,,"Loamy-skeletal, mixed, superactive Lithic Cryaquepts",inceptisols,aquepts,cryaquepts,lithic cryaquepts,,,,,
S2010AK122006,60.1666667,-149.4988889,2010-08-19,0,,,110.0,pit,NCSS_Lab_Data_Mart,absence,55.0,53581,52780,11N0191,S2010AK122006,S10AK122006,244,3946,4271.0,11312.0,11694.0,,C1|C2|2C3|2C4,0,4,,,,,,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, nonacid Typic Cryofluvents",entisols,fluvents,cryofluvents,typic cryofluvents,,,,,
S2011DM06701,59.5875,-135.1955556,2012-11-09,0,,,53.0,pit,NCSS_Lab_Data_Mart,absence,55.0,66086,64161,12N8351,S2011DM06701,11DM06701,244,3946,11782.0,11314.0,11785.0,,Oe|Oa|E|Bhs1|Bhs2,0,5,,,,,,"Coarse-loamy, mixed Lithic Humicryod",spodosols,cryods,humicryods,lithic humicryods,,,,,
S2011MC10001,64.8535,-146.207,2011-10-31,0,,,114.0,pit,NCSS_Lab_Data_Mart,absence,55.0,66088,64163,12N8353,S2011MC10001,11MC10001,244,3946,4268.0,11325.0,11789.0,,Oi|Bw|A'|Bw'|C1|C2,0,6,,,,,,"Coarse-loamy, mixed, superactive Oxyaquic Haplocryepts",inceptisols,cryepts,haplocryepts,oxyaquic haplocryepts,,,,,
S2011MC10101,65.1247222,-146.7311111,2011-10-31,0,,,122.0,pit,NCSS_Lab_Data_Mart,absence,55.0,66087,64162,12N8352,S2011MC10101,11MC10101,244,3946,,,,,Oe|OaA|C1/Oajj|C2|C3,0,5,,,,,,,,,,,,,,,
S2011MC10201,65.2513333,-146.15,2011-10-31,0,,,81.0,pit,NCSS_Lab_Data_Mart,absence,55.0,66089,64164,12N8354,S2011MC10201,11MC10201,244,3946,,,,,Oi|A/Bjjw|C1|C2,0,4,,,,,,,,,,,,,,,
S2011SN07001,60.1894444,-149.6230556,2011-11-02,0,,,65.0,pit,NCSS_Lab_Data_Mart,absence,55.0,66090,64165,12N8355,S2011SN07001,11SN07001,244,3946,4271.0,11312.0,11361.0,,AC|C1|C2,0,3,,,,,,"Sandy-skeletal, mixed, nonacid Typic Cryorthents",entisols,orthents,cryorthents,typic cryorthents,,,,,
S2012AK070006,59.1279167,-159.0832833,2012-09-20,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,69876,67948,13N44524,S2012AK070006,S2012AK070006,244,3946,4267.0,11331.0,11788.0,,Oi|Bhs1|Bhs2|Bs|BC/Bs|C,0,6,,,,,,"Loamy-skeletal, mixed, superactive, nonacid Spodic Humicryepts",inceptisols,cryepts,humicryepts,spodic humicryepts,,,,,
S2012AK070007,59.12785,-159.0834667,2012-09-19,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,69877,67949,13N44525,S2012AK070007,S2012AK070007,244,3946,4267.0,11331.0,11788.0,,Oi|Bhs1|Bhs2|BC/Bs|2C,0,5,,,,,,"Loamy-skeletal, mixed, superactive Spodic Humicryepts",inceptisols,cryepts,humicryepts,spodic humicryepts,,,,,
S2012AK070008,59.4226167,-161.1500167,2012-09-21,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,69878,67950,13N44526,S2012AK070008,S2012AK070008,244,3946,4264.0,11331.0,11788.0,,Oi|A/Bhs|2Bw1|2Bw2|2Bw3|2C,0,6,,,,,,"Coarse-loamy, mixed, superactive Spodic Dystrocryepts",inceptisols,cryepts,dystrocryepts,spodic dystrocryepts,,,,,
S2012AK070009,59.4225333,-161.1506,2012-09-20,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,69879,67951,13N44527,S2012AK070009,S2012AK070009,244,3946,4264.0,11331.0,11788.0,,Oi|A/Bhs|ABw1|ABw2|2Bw|2C,0,6,,,,,,"Coarse-loamy, mixed, superactive Typic Humicryepts",inceptisols,cryepts,humicryepts,typic humicryepts,,,,,
S2012AK122001,59.0836389,-154.2775556,2012-07-02,0,,,50.0,pit,NCSS_Lab_Data_Mart,absence,55.0,69881,67953,13N44529,S2012AK122001,S2012AK122001,244,3946,4271.0,11317.0,,,Oe|C|Ab|Bhsb1|Bhsb2,0,5,,,,,,"Medial, ferrihydritic Lithic Haplocryands",andisols,cryands,haplocryands,lithic haplocryands,,,,,
